"booking_id";"pnr";"passenger_id";"flight_id";"seats";"total_price";"status";"booking_date"
8413;"PNR18413";97;59;1;86000.0;"CONFIRMED";"2026-06-07 06:13:00"
8414;"PNR18414";483;232;1;9000.0;"CONFIRMED";"2026-06-07 06:14:00"
8415;"PNR18415";45;37;5;92500.0;"CONFIRMED";"2026-06-07 06:15:00"
8416;"PNR18416";103;287;5;22500.0;"CONFIRMED";"2026-06-07 06:16:00"
8417;"PNR18417";168;65;1;24500.0;"CANCELLED";"2026-06-07 06:17:00"
8418;"PNR18418";74;311;2;60000.0;"CONFIRMED";"2026-06-07 06:18:00"
8419;"PNR18419";22;377;6;516000.0;"CONFIRMED";"2026-06-07 06:19:00"
8420;"PNR18420";62;407;4;74000.0;"CONFIRMED";"2026-06-07 06:20:00"
8421;"PNR18421";331;230;5;340000.0;"CONFIRMED";"2026-06-07 06:21:00"
8422;"PNR18422";348;393;4;50000.0;"CONFIRMED";"2026-06-07 06:22:00"
8423;"PNR18423";306;158;5;92500.0;"CONFIRMED";"2026-06-07 06:23:00"
8424;"PNR18424";238;320;5;375000.0;"PENDING";"2026-06-07 06:24:00"
8425;"PNR18425";138;123;1;30000.0;"PENDING";"2026-06-07 06:25:00"
8426;"PNR18426";151;40;1;9000.0;"CONFIRMED";"2026-06-07 06:26:00"
8427;"PNR18427";353;113;1;24500.0;"CONFIRMED";"2026-06-07 06:27:00"
8428;"PNR18428";200;434;2;9000.0;"CONFIRMED";"2026-06-07 06:28:00"
8429;"PNR18429";111;196;4;50000.0;"CONFIRMED";"2026-06-07 06:29:00"
8430;"PNR18430";228;350;3;37500.0;"PENDING";"2026-06-07 06:30:00"
8431;"PNR18431";367;375;4;88000.0;"CANCELLED";"2026-06-07 06:31:00"
8432;"PNR18432";137;189;3;258000.0;"CONFIRMED";"2026-06-07 06:32:00"
8433;"PNR18433";246;449;1;9000.0;"CONFIRMED";"2026-06-07 06:33:00"
8434;"PNR18434";248;23;3;27000.0;"CONFIRMED";"2026-06-07 06:34:00"
8435;"PNR18435";259;353;2;37000.0;"CONFIRMED";"2026-06-07 06:35:00"
8436;"PNR18436";102;21;1;30000.0;"CANCELLED";"2026-06-07 06:36:00"
8437;"PNR18437";305;186;5;26000.0;"CONFIRMED";"2026-06-07 06:37:00"
8438;"PNR18438";77;498;3;66000.0;"CONFIRMED";"2026-06-07 06:38:00"
8439;"PNR18439";221;74;5;26000.0;"CONFIRMED";"2026-06-07 06:39:00"
8440;"PNR18440";86;28;4;224000.0;"CONFIRMED";"2026-06-07 06:40:00"
8441;"PNR18441";486;352;2;112000.0;"CONFIRMED";"2026-06-07 06:41:00"
8442;"PNR18442";496;256;4;74000.0;"CONFIRMED";"2026-06-07 06:42:00"
8443;"PNR18443";368;145;3;258000.0;"CONFIRMED";"2026-06-07 06:43:00"
8444;"PNR18444";413;451;3;27000.0;"CANCELLED";"2026-06-07 06:44:00"
8445;"PNR18445";237;296;5;30500.0;"CONFIRMED";"2026-06-07 06:45:00"
8446;"PNR18446";470;79;3;258000.0;"CONFIRMED";"2026-06-07 06:46:00"
8447;"PNR18447";124;472;2;25000.0;"CONFIRMED";"2026-06-07 06:47:00"
8448;"PNR18448";209;490;6;132000.0;"CONFIRMED";"2026-06-07 06:48:00"
8449;"PNR18449";381;60;6;450000.0;"CANCELLED";"2026-06-07 06:49:00"
8450;"PNR18450";424;449;3;126000.0;"CONFIRMED";"2026-06-07 06:50:00"
8451;"PNR18451";357;330;6;516000.0;"CONFIRMED";"2026-06-07 06:51:00"
8452;"PNR18452";393;9;4;20800.0;"PENDING";"2026-06-07 06:52:00"
8453;"PNR18453";230;100;3;15600.0;"PENDING";"2026-06-07 06:53:00"
8454;"PNR18454";410;229;6;588000.0;"CANCELLED";"2026-06-07 06:54:00"
8455;"PNR18455";336;359;6;54000.0;"CANCELLED";"2026-06-07 06:55:00"
8456;"PNR18456";419;410;6;75000.0;"PENDING";"2026-06-07 06:56:00"
8457;"PNR18457";1;364;4;120000.0;"PENDING";"2026-06-07 06:57:00"
8458;"PNR18458";317;115;3;204000.0;"PENDING";"2026-06-07 06:58:00"
8459;"PNR18459";16;219;6;408000.0;"PENDING";"2026-06-07 06:59:00"
8460;"PNR18460";64;403;1;56000.0;"CONFIRMED";"2026-06-07 07:00:00"
8461;"PNR18461";398;485;1;24500.0;"CONFIRMED";"2026-06-07 07:01:00"
8462;"PNR18462";236;321;4;98000.0;"CANCELLED";"2026-06-07 07:02:00"
8463;"PNR18463";386;379;1;56000.0;"CONFIRMED";"2026-06-07 07:03:00"
8464;"PNR18464";19;63;1;5200.0;"CONFIRMED";"2026-06-07 07:04:00"
8465;"PNR18465";5;230;4;120000.0;"CANCELLED";"2026-06-07 07:05:00"
8466;"PNR18466";371;323;5;150000.0;"CONFIRMED";"2026-06-07 07:06:00"
8467;"PNR18467";489;241;3;258000.0;"CANCELLED";"2026-06-07 07:07:00"
8468;"PNR18468";453;284;2;60000.0;"PENDING";"2026-06-07 07:08:00"
8469;"PNR18469";173;253;3;126000.0;"CONFIRMED";"2026-06-07 07:09:00"
8470;"PNR18470";225;104;6;336000.0;"CANCELLED";"2026-06-07 07:10:00"
8471;"PNR18471";387;89;6;147000.0;"PENDING";"2026-06-07 07:11:00"
8472;"PNR18472";398;494;2;172000.0;"CONFIRMED";"2026-06-07 07:12:00"
8473;"PNR18473";164;49;3;55500.0;"CONFIRMED";"2026-06-07 07:13:00"
8474;"PNR18474";500;359;4;18000.0;"CONFIRMED";"2026-06-07 07:14:00"
8475;"PNR18475";183;149;2;9000.0;"CONFIRMED";"2026-06-07 07:15:00"
8476;"PNR18476";90;252;5;340000.0;"CONFIRMED";"2026-06-07 07:16:00"
8477;"PNR18477";382;313;5;92500.0;"PENDING";"2026-06-07 07:17:00"
8478;"PNR18478";436;203;4;18000.0;"CONFIRMED";"2026-06-07 07:18:00"
8479;"PNR18479";438;184;5;210000.0;"CANCELLED";"2026-06-07 07:19:00"
8480;"PNR18480";234;99;5;62500.0;"CONFIRMED";"2026-06-07 07:20:00"
8481;"PNR18481";408;241;4;224000.0;"PENDING";"2026-06-07 07:21:00"
8482;"PNR18482";265;419;1;98000.0;"CONFIRMED";"2026-06-07 07:22:00"
8483;"PNR18483";388;163;1;18500.0;"CANCELLED";"2026-06-07 07:23:00"
8484;"PNR18484";490;100;6;336000.0;"CONFIRMED";"2026-06-07 07:24:00"
8485;"PNR18485";371;103;5;92500.0;"CONFIRMED";"2026-06-07 07:25:00"
8486;"PNR18486";407;254;4;168000.0;"CONFIRMED";"2026-06-07 07:26:00"
8487;"PNR18487";258;351;2;112000.0;"CONFIRMED";"2026-06-07 07:27:00"
8488;"PNR18488";117;193;3;258000.0;"CONFIRMED";"2026-06-07 07:28:00"
8489;"PNR18489";315;432;3;294000.0;"CANCELLED";"2026-06-07 07:29:00"
8490;"PNR18490";58;453;3;55500.0;"CONFIRMED";"2026-06-07 07:30:00"
8491;"PNR18491";125;459;5;340000.0;"CONFIRMED";"2026-06-07 07:31:00"
8492;"PNR18492";111;29;5;122500.0;"CONFIRMED";"2026-06-07 07:32:00"
8493;"PNR18493";244;241;5;30500.0;"CANCELLED";"2026-06-07 07:33:00"
8494;"PNR18494";71;308;2;12200.0;"PENDING";"2026-06-07 07:34:00"
8495;"PNR18495";495;434;3;73500.0;"CONFIRMED";"2026-06-07 07:35:00"
8496;"PNR18496";393;16;4;18000.0;"CONFIRMED";"2026-06-07 07:36:00"
8497;"PNR18497";126;378;6;180000.0;"CANCELLED";"2026-06-07 07:37:00"
8498;"PNR18498";409;243;4;74000.0;"PENDING";"2026-06-07 07:38:00"
8499;"PNR18499";311;270;6;111000.0;"CONFIRMED";"2026-06-07 07:39:00"
8500;"PNR18500";422;438;4;272000.0;"CONFIRMED";"2026-06-07 07:40:00"
8501;"PNR18501";409;292;2;9000.0;"CANCELLED";"2026-06-07 07:41:00"
8502;"PNR18502";285;287;1;6100.0;"CONFIRMED";"2026-06-07 07:42:00"
8503;"PNR18503";490;384;3;15600.0;"CONFIRMED";"2026-06-07 07:43:00"
8504;"PNR18504";268;289;3;37500.0;"PENDING";"2026-06-07 07:44:00"
8505;"PNR18505";5;32;1;75000.0;"CONFIRMED";"2026-06-07 07:45:00"
8506;"PNR18506";123;372;6;516000.0;"CONFIRMED";"2026-06-07 07:46:00"
8507;"PNR18507";344;232;2;44000.0;"CONFIRMED";"2026-06-07 07:47:00"
8508;"PNR18508";373;411;3;15600.0;"CONFIRMED";"2026-06-07 07:48:00"
8509;"PNR18509";472;274;5;22500.0;"CONFIRMED";"2026-06-07 07:49:00"
8510;"PNR18510";463;87;5;45000.0;"CONFIRMED";"2026-06-07 07:50:00"
8511;"PNR18511";100;232;1;75000.0;"PENDING";"2026-06-07 07:51:00"
8512;"PNR18512";417;396;3;204000.0;"CONFIRMED";"2026-06-07 07:52:00"
8513;"PNR18513";71;62;6;36600.0;"CONFIRMED";"2026-06-07 07:53:00"
8514;"PNR18514";488;482;6;336000.0;"CONFIRMED";"2026-06-07 07:54:00"
8515;"PNR18515";363;272;3;66000.0;"CONFIRMED";"2026-06-07 07:55:00"
8516;"PNR18516";234;97;3;13500.0;"CONFIRMED";"2026-06-07 07:56:00"
8517;"PNR18517";216;188;2;44000.0;"CONFIRMED";"2026-06-07 07:57:00"
8518;"PNR18518";111;369;2;84000.0;"CONFIRMED";"2026-06-07 07:58:00"
8519;"PNR18519";46;497;5;490000.0;"CONFIRMED";"2026-06-07 07:59:00"
8520;"PNR18520";476;313;3;37500.0;"CONFIRMED";"2026-06-07 08:00:00"
8521;"PNR18521";353;383;2;49000.0;"CONFIRMED";"2026-06-07 08:01:00"
8522;"PNR18522";128;185;6;31200.0;"CANCELLED";"2026-06-07 08:02:00"
8523;"PNR18523";499;474;3;13500.0;"CANCELLED";"2026-06-07 08:03:00"
8524;"PNR18524";176;195;5;150000.0;"CONFIRMED";"2026-06-07 08:04:00"
8525;"PNR18525";313;1;2;136000.0;"PENDING";"2026-06-07 08:05:00"
8526;"PNR18526";201;440;6;450000.0;"CONFIRMED";"2026-06-07 08:06:00"
8527;"PNR18527";27;446;4;272000.0;"PENDING";"2026-06-07 08:07:00"
8528;"PNR18528";14;436;5;490000.0;"CONFIRMED";"2026-06-07 08:08:00"
8529;"PNR18529";374;8;5;280000.0;"CONFIRMED";"2026-06-07 08:09:00"
8530;"PNR18530";362;151;4;24400.0;"CANCELLED";"2026-06-07 08:10:00"
8531;"PNR18531";145;407;4;224000.0;"CONFIRMED";"2026-06-07 08:11:00"
8532;"PNR18532";78;323;6;588000.0;"CONFIRMED";"2026-06-07 08:12:00"
8533;"PNR18533";196;467;6;147000.0;"PENDING";"2026-06-07 08:13:00"
8534;"PNR18534";324;26;3;73500.0;"CONFIRMED";"2026-06-07 08:14:00"
8535;"PNR18535";237;31;2;18000.0;"CONFIRMED";"2026-06-07 08:15:00"
8536;"PNR18536";101;215;2;12200.0;"CONFIRMED";"2026-06-07 08:16:00"
8537;"PNR18537";408;193;6;516000.0;"PENDING";"2026-06-07 08:17:00"
8538;"PNR18538";236;423;5;280000.0;"PENDING";"2026-06-07 08:18:00"
8539;"PNR18539";453;269;4;272000.0;"CONFIRMED";"2026-06-07 08:19:00"
8540;"PNR18540";40;169;2;112000.0;"CANCELLED";"2026-06-07 08:20:00"
8541;"PNR18541";18;31;5;210000.0;"CONFIRMED";"2026-06-07 08:21:00"
8542;"PNR18542";218;332;3;15600.0;"PENDING";"2026-06-07 08:22:00"
8543;"PNR18543";478;312;2;60000.0;"PENDING";"2026-06-07 08:23:00"
8544;"PNR18544";113;125;2;49000.0;"CONFIRMED";"2026-06-07 08:24:00"
8545;"PNR18545";480;40;6;450000.0;"CONFIRMED";"2026-06-07 08:25:00"
8546;"PNR18546";221;345;3;90000.0;"CONFIRMED";"2026-06-07 08:26:00"
8547;"PNR18547";474;85;4;344000.0;"CONFIRMED";"2026-06-07 08:27:00"
8548;"PNR18548";29;2;5;280000.0;"CONFIRMED";"2026-06-07 08:28:00"
8549;"PNR18549";381;300;4;392000.0;"CANCELLED";"2026-06-07 08:29:00"
8550;"PNR18550";5;338;5;62500.0;"CONFIRMED";"2026-06-07 08:30:00"
8551;"PNR18551";439;387;3;126000.0;"CONFIRMED";"2026-06-07 08:31:00"
8552;"PNR18552";82;342;3;204000.0;"CONFIRMED";"2026-06-07 08:32:00"
8553;"PNR18553";464;335;3;258000.0;"CONFIRMED";"2026-06-07 08:33:00"
8554;"PNR18554";411;19;4;120000.0;"PENDING";"2026-06-07 08:34:00"
8555;"PNR18555";224;134;1;98000.0;"PENDING";"2026-06-07 08:35:00"
8556;"PNR18556";22;267;2;112000.0;"CANCELLED";"2026-06-07 08:36:00"
8557;"PNR18557";277;35;6;252000.0;"CONFIRMED";"2026-06-07 08:37:00"
8558;"PNR18558";85;82;5;45000.0;"CONFIRMED";"2026-06-07 08:38:00"
8559;"PNR18559";165;421;1;9000.0;"CONFIRMED";"2026-06-07 08:39:00"
8560;"PNR18560";68;268;5;210000.0;"CONFIRMED";"2026-06-07 08:40:00"
8561;"PNR18561";112;332;1;9000.0;"PENDING";"2026-06-07 08:41:00"
8562;"PNR18562";460;164;1;98000.0;"CONFIRMED";"2026-06-07 08:42:00"
8563;"PNR18563";246;336;2;25000.0;"CONFIRMED";"2026-06-07 08:43:00"
8564;"PNR18564";333;168;6;54000.0;"CONFIRMED";"2026-06-07 08:44:00"
8565;"PNR18565";153;487;4;300000.0;"CONFIRMED";"2026-06-07 08:45:00"
8566;"PNR18566";346;44;3;27000.0;"CONFIRMED";"2026-06-07 08:46:00"
8567;"PNR18567";44;346;4;168000.0;"CANCELLED";"2026-06-07 08:47:00"
8568;"PNR18568";339;58;3;55500.0;"CONFIRMED";"2026-06-07 08:48:00"
8569;"PNR18569";255;381;4;168000.0;"CANCELLED";"2026-06-07 08:49:00"
8570;"PNR18570";468;204;1;56000.0;"CONFIRMED";"2026-06-07 08:50:00"
8571;"PNR18571";395;24;2;49000.0;"CONFIRMED";"2026-06-07 08:51:00"
8572;"PNR18572";241;126;2;84000.0;"CONFIRMED";"2026-06-07 08:52:00"
8573;"PNR18573";412;360;4;36000.0;"CANCELLED";"2026-06-07 08:53:00"
8574;"PNR18574";156;130;6;252000.0;"CONFIRMED";"2026-06-07 08:54:00"
8575;"PNR18575";222;465;4;36000.0;"CONFIRMED";"2026-06-07 08:55:00"
8576;"PNR18576";47;185;3;27000.0;"CONFIRMED";"2026-06-07 08:56:00"
8577;"PNR18577";249;438;1;18500.0;"CONFIRMED";"2026-06-07 08:57:00"
8578;"PNR18578";123;76;4;36000.0;"CANCELLED";"2026-06-07 08:58:00"
8579;"PNR18579";174;408;4;392000.0;"CONFIRMED";"2026-06-07 08:59:00"
8580;"PNR18580";34;142;1;75000.0;"CONFIRMED";"2026-06-07 09:00:00"
8581;"PNR18581";201;469;4;120000.0;"CONFIRMED";"2026-06-07 09:01:00"
8582;"PNR18582";111;229;6;36600.0;"PENDING";"2026-06-07 09:02:00"
8583;"PNR18583";209;165;3;204000.0;"CONFIRMED";"2026-06-07 09:03:00"
8584;"PNR18584";461;200;3;204000.0;"PENDING";"2026-06-07 09:04:00"
8585;"PNR18585";164;398;2;37000.0;"CONFIRMED";"2026-06-07 09:05:00"
8586;"PNR18586";249;293;2;172000.0;"CONFIRMED";"2026-06-07 09:06:00"
8587;"PNR18587";351;435;5;22500.0;"CONFIRMED";"2026-06-07 09:07:00"
8588;"PNR18588";424;189;4;344000.0;"CANCELLED";"2026-06-07 09:08:00"
8589;"PNR18589";389;276;5;340000.0;"CANCELLED";"2026-06-07 09:09:00"
8590;"PNR18590";122;160;3;37500.0;"CONFIRMED";"2026-06-07 09:10:00"
8591;"PNR18591";336;184;5;110000.0;"CONFIRMED";"2026-06-07 09:11:00"
8592;"PNR18592";488;330;5;110000.0;"CONFIRMED";"2026-06-07 09:12:00"
8593;"PNR18593";354;253;5;62500.0;"CONFIRMED";"2026-06-07 09:13:00"
8594;"PNR18594";123;459;2;84000.0;"CONFIRMED";"2026-06-07 09:14:00"
8595;"PNR18595";338;117;4;24400.0;"CONFIRMED";"2026-06-07 09:15:00"
8596;"PNR18596";144;215;6;147000.0;"CONFIRMED";"2026-06-07 09:16:00"
8597;"PNR18597";369;311;4;88000.0;"PENDING";"2026-06-07 09:17:00"
8598;"PNR18598";163;161;3;66000.0;"CONFIRMED";"2026-06-07 09:18:00"
8599;"PNR18599";421;95;5;26000.0;"CONFIRMED";"2026-06-07 09:19:00"
8600;"PNR18600";59;440;3;37500.0;"CONFIRMED";"2026-06-07 09:20:00"
8601;"PNR18601";304;59;6;27000.0;"CONFIRMED";"2026-06-07 09:21:00"
8602;"PNR18602";349;97;1;5200.0;"CONFIRMED";"2026-06-07 09:22:00"
8603;"PNR18603";500;352;3;294000.0;"PENDING";"2026-06-07 09:23:00"
8604;"PNR18604";69;474;6;36600.0;"CONFIRMED";"2026-06-07 09:24:00"
8605;"PNR18605";67;130;2;136000.0;"CANCELLED";"2026-06-07 09:25:00"
8606;"PNR18606";152;486;4;24400.0;"CONFIRMED";"2026-06-07 09:26:00"
8607;"PNR18607";451;275;4;98000.0;"CANCELLED";"2026-06-07 09:27:00"
8608;"PNR18608";149;435;6;111000.0;"CONFIRMED";"2026-06-07 09:28:00"
8609;"PNR18609";112;184;1;86000.0;"CONFIRMED";"2026-06-07 09:29:00"
8610;"PNR18610";254;287;3;126000.0;"CANCELLED";"2026-06-07 09:30:00"
8611;"PNR18611";77;85;6;147000.0;"CONFIRMED";"2026-06-07 09:31:00"
8612;"PNR18612";245;279;1;12500.0;"CONFIRMED";"2026-06-07 09:32:00"
8613;"PNR18613";217;307;6;588000.0;"CONFIRMED";"2026-06-07 09:33:00"
8614;"PNR18614";158;448;1;56000.0;"CONFIRMED";"2026-06-07 09:34:00"
8615;"PNR18615";22;361;5;122500.0;"CONFIRMED";"2026-06-07 09:35:00"
8616;"PNR18616";307;365;2;172000.0;"CONFIRMED";"2026-06-07 09:36:00"
8617;"PNR18617";357;254;5;490000.0;"CANCELLED";"2026-06-07 09:37:00"
8618;"PNR18618";161;219;4;50000.0;"CONFIRMED";"2026-06-07 09:38:00"
8619;"PNR18619";481;311;2;44000.0;"PENDING";"2026-06-07 09:39:00"
8620;"PNR18620";63;383;1;24500.0;"CANCELLED";"2026-06-07 09:40:00"
8621;"PNR18621";127;109;5;30500.0;"CANCELLED";"2026-06-07 09:41:00"
8622;"PNR18622";46;342;3;15600.0;"CANCELLED";"2026-06-07 09:42:00"
8623;"PNR18623";476;159;4;50000.0;"CANCELLED";"2026-06-07 09:43:00"
8624;"PNR18624";202;242;3;13500.0;"CONFIRMED";"2026-06-07 09:44:00"
8625;"PNR18625";399;444;6;27000.0;"PENDING";"2026-06-07 09:45:00"
8626;"PNR18626";266;481;6;147000.0;"CONFIRMED";"2026-06-07 09:46:00"
8627;"PNR18627";244;435;6;336000.0;"CONFIRMED";"2026-06-07 09:47:00"
8628;"PNR18628";303;28;1;22000.0;"CONFIRMED";"2026-06-07 09:48:00"
8629;"PNR18629";369;201;4;18000.0;"CONFIRMED";"2026-06-07 09:49:00"
8630;"PNR18630";336;145;2;112000.0;"PENDING";"2026-06-07 09:50:00"
8631;"PNR18631";88;230;2;196000.0;"CONFIRMED";"2026-06-07 09:51:00"
8632;"PNR18632";289;393;2;10400.0;"PENDING";"2026-06-07 09:52:00"
8633;"PNR18633";489;187;3;126000.0;"CANCELLED";"2026-06-07 09:53:00"
8634;"PNR18634";128;266;3;225000.0;"CONFIRMED";"2026-06-07 09:54:00"
8635;"PNR18635";301;280;3;15600.0;"CONFIRMED";"2026-06-07 09:55:00"
8636;"PNR18636";156;76;3;294000.0;"CONFIRMED";"2026-06-07 09:56:00"
8637;"PNR18637";409;200;5;150000.0;"CONFIRMED";"2026-06-07 09:57:00"
8638;"PNR18638";419;343;6;132000.0;"CONFIRMED";"2026-06-07 09:58:00"
8639;"PNR18639";311;409;5;122500.0;"CANCELLED";"2026-06-07 09:59:00"
8640;"PNR18640";49;342;2;112000.0;"CANCELLED";"2026-06-07 10:00:00"
8641;"PNR18641";415;325;2;10400.0;"CONFIRMED";"2026-06-07 10:01:00"
8642;"PNR18642";495;291;6;54000.0;"CONFIRMED";"2026-06-07 10:02:00"
8643;"PNR18643";21;243;1;24500.0;"CONFIRMED";"2026-06-07 10:03:00"
8644;"PNR18644";345;277;2;25000.0;"CONFIRMED";"2026-06-07 10:04:00"
8645;"PNR18645";421;484;3;258000.0;"CONFIRMED";"2026-06-07 10:05:00"
8646;"PNR18646";307;169;1;68000.0;"CONFIRMED";"2026-06-07 10:06:00"
8647;"PNR18647";316;464;1;22000.0;"CONFIRMED";"2026-06-07 10:07:00"
8648;"PNR18648";49;131;3;27000.0;"CONFIRMED";"2026-06-07 10:08:00"
8649;"PNR18649";50;415;1;75000.0;"CONFIRMED";"2026-06-07 10:09:00"
8650;"PNR18650";65;320;2;172000.0;"CONFIRMED";"2026-06-07 10:10:00"
8651;"PNR18651";82;457;1;24500.0;"CONFIRMED";"2026-06-07 10:11:00"
8652;"PNR18652";210;102;1;4500.0;"CONFIRMED";"2026-06-07 10:12:00"
8653;"PNR18653";296;379;1;86000.0;"CONFIRMED";"2026-06-07 10:13:00"
8654;"PNR18654";266;324;5;490000.0;"CONFIRMED";"2026-06-07 10:14:00"
8655;"PNR18655";208;24;1;6100.0;"CONFIRMED";"2026-06-07 10:15:00"
8656;"PNR18656";310;331;1;6100.0;"PENDING";"2026-06-07 10:16:00"
8657;"PNR18657";405;245;6;132000.0;"CANCELLED";"2026-06-07 10:17:00"
8658;"PNR18658";341;132;6;147000.0;"CONFIRMED";"2026-06-07 10:18:00"
8659;"PNR18659";208;288;2;44000.0;"CONFIRMED";"2026-06-07 10:19:00"
8660;"PNR18660";357;107;3;18300.0;"CONFIRMED";"2026-06-07 10:20:00"
8661;"PNR18661";33;404;6;27000.0;"CONFIRMED";"2026-06-07 10:21:00"
8662;"PNR18662";108;237;1;4500.0;"CONFIRMED";"2026-06-07 10:22:00"
8663;"PNR18663";122;207;4;50000.0;"CONFIRMED";"2026-06-07 10:23:00"
8664;"PNR18664";246;6;5;340000.0;"CONFIRMED";"2026-06-07 10:24:00"
8665;"PNR18665";263;437;1;68000.0;"CANCELLED";"2026-06-07 10:25:00"
8666;"PNR18666";389;166;2;12200.0;"CONFIRMED";"2026-06-07 10:26:00"
8667;"PNR18667";218;405;5;375000.0;"CONFIRMED";"2026-06-07 10:27:00"
8668;"PNR18668";297;22;3;55500.0;"PENDING";"2026-06-07 10:28:00"
8669;"PNR18669";464;434;5;45000.0;"CANCELLED";"2026-06-07 10:29:00"
8670;"PNR18670";16;85;2;18000.0;"CONFIRMED";"2026-06-07 10:30:00"
8671;"PNR18671";279;274;4;224000.0;"CONFIRMED";"2026-06-07 10:31:00"
8672;"PNR18672";111;337;6;36600.0;"CANCELLED";"2026-06-07 10:32:00"
8673;"PNR18673";122;395;2;12200.0;"CANCELLED";"2026-06-07 10:33:00"
8674;"PNR18674";341;477;6;54000.0;"CANCELLED";"2026-06-07 10:34:00"
8675;"PNR18675";93;281;2;25000.0;"CONFIRMED";"2026-06-07 10:35:00"
8676;"PNR18676";234;75;4;50000.0;"CANCELLED";"2026-06-07 10:36:00"
8677;"PNR18677";110;239;3;126000.0;"CANCELLED";"2026-06-07 10:37:00"
8678;"PNR18678";176;387;2;150000.0;"CONFIRMED";"2026-06-07 10:38:00"
8679;"PNR18679";144;425;1;30000.0;"CANCELLED";"2026-06-07 10:39:00"
8680;"PNR18680";196;235;6;75000.0;"CONFIRMED";"2026-06-07 10:40:00"
8681;"PNR18681";73;129;3;126000.0;"CANCELLED";"2026-06-07 10:41:00"
8682;"PNR18682";69;37;5;280000.0;"CONFIRMED";"2026-06-07 10:42:00"
8683;"PNR18683";243;333;2;196000.0;"PENDING";"2026-06-07 10:43:00"
8684;"PNR18684";135;435;4;18000.0;"CONFIRMED";"2026-06-07 10:44:00"
8685;"PNR18685";398;6;4;88000.0;"CONFIRMED";"2026-06-07 10:45:00"
8686;"PNR18686";346;206;2;44000.0;"CONFIRMED";"2026-06-07 10:46:00"
8687;"PNR18687";235;282;6;111000.0;"CANCELLED";"2026-06-07 10:47:00"
8688;"PNR18688";22;177;6;27000.0;"CONFIRMED";"2026-06-07 10:48:00"
8689;"PNR18689";393;70;3;37500.0;"CONFIRMED";"2026-06-07 10:49:00"
8690;"PNR18690";169;240;4;36000.0;"CONFIRMED";"2026-06-07 10:50:00"
8691;"PNR18691";46;129;4;24400.0;"PENDING";"2026-06-07 10:51:00"
8692;"PNR18692";195;331;6;450000.0;"CONFIRMED";"2026-06-07 10:52:00"
8693;"PNR18693";284;61;5;92500.0;"CANCELLED";"2026-06-07 10:53:00"
8694;"PNR18694";425;419;6;450000.0;"PENDING";"2026-06-07 10:54:00"
8695;"PNR18695";274;231;4;50000.0;"CANCELLED";"2026-06-07 10:55:00"
8696;"PNR18696";309;468;1;75000.0;"CANCELLED";"2026-06-07 10:56:00"
8697;"PNR18697";448;388;1;68000.0;"CONFIRMED";"2026-06-07 10:57:00"
8698;"PNR18698";398;202;5;92500.0;"CONFIRMED";"2026-06-07 10:58:00"
8699;"PNR18699";261;489;3;37500.0;"CONFIRMED";"2026-06-07 10:59:00"
8700;"PNR18700";399;288;2;18000.0;"CONFIRMED";"2026-06-07 11:00:00"
8701;"PNR18701";426;379;4;88000.0;"CANCELLED";"2026-06-07 11:01:00"
8702;"PNR18702";265;323;6;252000.0;"CONFIRMED";"2026-06-07 11:02:00"
8703;"PNR18703";428;19;1;18500.0;"CANCELLED";"2026-06-07 11:03:00"
8704;"PNR18704";124;370;6;54000.0;"PENDING";"2026-06-07 11:04:00"
8705;"PNR18705";328;50;1;9000.0;"CANCELLED";"2026-06-07 11:05:00"
8706;"PNR18706";55;428;6;450000.0;"CONFIRMED";"2026-06-07 11:06:00"
8707;"PNR18707";174;112;6;336000.0;"CONFIRMED";"2026-06-07 11:07:00"
8708;"PNR18708";309;371;1;30000.0;"CANCELLED";"2026-06-07 11:08:00"
8709;"PNR18709";382;431;1;12500.0;"CONFIRMED";"2026-06-07 11:09:00"
8710;"PNR18710";306;106;6;132000.0;"CONFIRMED";"2026-06-07 11:10:00"
8711;"PNR18711";418;479;6;588000.0;"CONFIRMED";"2026-06-07 11:11:00"
8712;"PNR18712";344;479;1;5200.0;"CONFIRMED";"2026-06-07 11:12:00"
8713;"PNR18713";24;263;4;36000.0;"PENDING";"2026-06-07 11:13:00"
8714;"PNR18714";346;47;4;344000.0;"CONFIRMED";"2026-06-07 11:14:00"
8715;"PNR18715";334;400;1;4500.0;"PENDING";"2026-06-07 11:15:00"
8716;"PNR18716";187;45;3;294000.0;"PENDING";"2026-06-07 11:16:00"
8717;"PNR18717";153;257;5;210000.0;"CANCELLED";"2026-06-07 11:17:00"
8718;"PNR18718";23;479;1;56000.0;"PENDING";"2026-06-07 11:18:00"
8719;"PNR18719";375;29;3;66000.0;"CONFIRMED";"2026-06-07 11:19:00"
8720;"PNR18720";20;438;6;75000.0;"CONFIRMED";"2026-06-07 11:20:00"
8721;"PNR18721";298;201;1;4500.0;"CONFIRMED";"2026-06-07 11:21:00"
8722;"PNR18722";235;392;3;18300.0;"CONFIRMED";"2026-06-07 11:22:00"
8723;"PNR18723";449;147;5;110000.0;"CONFIRMED";"2026-06-07 11:23:00"
8724;"PNR18724";341;261;4;24400.0;"CANCELLED";"2026-06-07 11:24:00"
8725;"PNR18725";102;335;2;136000.0;"CONFIRMED";"2026-06-07 11:25:00"
8726;"PNR18726";117;286;4;98000.0;"PENDING";"2026-06-07 11:26:00"
